Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
501, 23051201, 2, -86.157316, 0.104821, 1.003894, 1.481939, 1.000000, 2.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000233784, 1.003894, 1.481939, -9999.000000, -9999.000000
501, 23051201, 3, -84.475729, 0.154386, 1.003894, 2.485833, 2.000000, 3.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000290970, 1.003894, 2.485833, -9999.000000, -9999.000000
501, 23051201, 4, -82.485756, 0.244120, 1.003894, 3.489727, 3.000000, 4.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000387251, 1.003894, 3.489727, -9999.000000, -9999.000000
501, 23051201, 5, -82.803401, 0.226903, 1.003894, 4.493621, 4.000000, 5.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000378753, 1.003894, 4.493621, -9999.000000, -9999.000000
501, 23051201, 6, -81.697220, 0.292724, 1.003894, 5.497515, 5.000000, 6.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000535953, 1.003894, 5.497515, -9999.000000, -9999.000000
501, 23051201, 7, -81.888317, 0.280122, 1.003894, 6.501409, 6.000000, 7.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000388903, 1.003894, 6.501409, -9999.000000, -9999.000000
501, 23051201, 8, -81.550086, 0.302811, 1.003894, 7.505303, 7.000000, 8.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000486660, 1.003894, 7.505303, -9999.000000, -9999.000000
501, 23051201, 9, -80.642478, 0.373192, 1.003894, 8.509197, 8.000000, 9.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000560119, 1.003894, 8.509197, -9999.000000, -9999.000000
501, 23051201, 10, -80.743919, 0.364576, 1.003894, 9.513091, 9.000000, 10.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000529895, 1.003894, 9.513091, -9999.000000, -9999.000000
501, 23051201, 11, -81.384234, 0.314598, 1.003894, 10.516986, 10.000000, 11.000000, 0, 23, 0.000000, 20131029, 18:40:42.86, 999.00000000, 999.00000000, -999.000000, 0, 0, 0.00000000457535, 1.003894, 10.516986, -9999.000000, -9999.000000
