Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
1464, 23274457, 2, -64.995655, 13.752666, 1.008000, 1.488000, 1.000000, 2.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000020392564, 1.008000, 1.488000, -9999.000000, -9999.000000
1464, 23274457, 3, -65.406640, 12.510895, 1.008000, 2.496000, 2.000000, 3.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000024077403, 1.008000, 2.496000, -9999.000000, -9999.000000
1464, 23274457, 4, -65.885286, 11.205306, 1.008000, 3.504000, 3.000000, 4.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000016397885, 1.008000, 3.504000, -9999.000000, -9999.000000
1464, 23274457, 5, -65.649346, 11.830898, 1.008000, 4.512000, 4.000000, 5.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000013156870, 1.008000, 4.512000, -9999.000000, -9999.000000
1464, 23274457, 6, -66.542108, 9.632557, 1.008000, 5.520000, 5.000000, 6.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000012704860, 1.008000, 5.520000, -9999.000000, -9999.000000
1464, 23274457, 7, -66.753839, 8.737339, 0.960000, 6.504000, 6.000000, 7.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000013504537, 0.960000, 6.504000, -9999.000000, -9999.000000
1464, 23274457, 8, -69.790669, 4.559167, 1.008000, 7.488000, 7.000000, 8.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000006361880, 1.008000, 7.488000, -9999.000000, -9999.000000
1464, 23274457, 9, -67.010009, 8.648713, 1.008000, 8.496000, 8.000000, 9.000000, 0, 11, 0.008281, 20140402, 19:36:53.08, 37.97786891, -119.87796875, -999.000000, 0, 0, 0.00000010675537, 1.008000, 8.496000, -9999.000000, -9999.000000
1464, 23274458, 2, -64.233597, 16.390517, 1.008000, 1.488000, 1.000000, 2.000000, 12, 71, 0.055816, 20140402, 19:37:29.08, 37.97828833, -119.87713333, -999.000000, 0, 0, 0.00000023143498, 1.008000, 1.488000, -9999.000000, -9999.000000
1464, 23274458, 3, -64.825172, 14.303263, 1.008000, 2.496000, 2.000000, 3.000000, 12, 71, 0.055816, 20140402, 19:37:29.08, 37.97828833, -119.87713333, -999.000000, 0, 0, 0.00000020178284, 1.008000, 2.496000, -9999.000000, -9999.000000
