Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
505, 23393917, 2, -86.100333, 0.105218, 0.994560, 1.497760, 1.000000, 2.000000, 0, 77, 0.003355, 20140624, 18:36:40.29, 37.97728833, -119.91680333, -999.000000, 0, 0, 0.00000000174751, 0.994560, 1.497760, -9999.000000, -9999.000000
505, 23393918, 2, -82.974976, 0.216085, 0.994560, 1.497760, 1.000000, 2.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000943395, 0.994560, 1.497760, -9999.000000, -9999.000000
505, 23393918, 3, -88.872136, 0.056240, 1.006400, 2.498240, 2.000000, 3.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000088642, 1.006400, 2.498240, -9999.000000, -9999.000000
505, 23393918, 4, -90.155842, 0.041356, 0.994560, 3.498720, 3.000000, 4.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000062752, 0.994560, 3.498720, -9999.000000, -9999.000000
505, 23393918, 5, -90.356861, 0.039955, 1.006400, 4.499200, 4.000000, 5.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000064653, 1.006400, 4.499200, -9999.000000, -9999.000000
505, 23393918, 6, -91.043633, 0.033710, 0.994560, 5.499680, 5.000000, 6.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000052269, 0.994560, 5.499680, -9999.000000, -9999.000000
505, 23393918, 7, -86.370383, 0.100052, 1.006400, 6.500160, 6.000000, 7.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000322493, 1.006400, 6.500160, -9999.000000, -9999.000000
505, 23393918, 8, -85.305976, 0.126335, 0.994560, 7.500640, 7.000000, 8.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000570817, 0.994560, 7.500640, -9999.000000, -9999.000000
505, 23393918, 9, -99.933665, 0.004404, 1.006400, 8.501120, 8.000000, 9.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000028571, 1.006400, 8.501120, -9999.000000, -9999.000000
505, 23393918, 10, -110.379687, 0.000393, 0.994560, 9.501600, 9.000000, 10.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000006375, 0.994560, 9.501600, -9999.000000, -9999.000000
505, 23393918, 11, -72.726832, 2.315151, 1.006400, 10.502080, 10.000000, 11.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000049001056, 1.006400, 10.502080, -9999.000000, -9999.000000
505, 23393918, 12, -78.233674, 0.643807, 0.994560, 11.502560, 11.000000, 12.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000020965347, 0.994560, 11.502560, -9999.000000, -9999.000000
505, 23393918, 13, -54.666832, 146.365790, 0.994560, 12.497120, 12.000000, 13.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00004960694624, 0.994560, 12.497120, -9999.000000, -9999.000000
505, 23393918, 14, -100.517017, 0.003851, 1.006400, 13.497600, 13.000000, 14.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000038622, 1.006400, 13.497600, -9999.000000, -9999.000000
505, 23393918, 15, -117.188429, 0.000082, 0.994560, 14.498080, 14.000000, 15.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000000004472, 0.994560, 14.498080, -9999.000000, -9999.000000
