Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
1447, 23507734, 2, -68.803807, 1.272034, 0.224072, 1.288683, 1.000000, 2.000000, 42, 161, 0.008690, 20140911, 19:33:29.58, 37.97519688, -119.88185465, -999.000000, 0, 0, 0.00000027215213, 0.224072, 1.288683, 1.069639, 1.000000
1447, 23507734, 3, -69.402250, 0.010248, 0.002072, 2.050575, 2.000000, 3.000000, 42, 161, 0.008690, 20140911, 19:33:29.58, 37.97519688, -119.88185465, -999.000000, 0, 0, 0.00000014161911, 0.002072, 2.050575, 1.069639, 1.000000
1447, 23507735, 2, -68.570535, 5.957573, 0.994560, 1.497760, 1.000000, 2.000000, 162, 281, 0.051656, 20140911, 19:34:29.58, 37.97562210, -119.88112609, -999.000000, 0, 0, 0.00000023549786, 0.994560, 1.497760, 4.198896, 1.000000
1447, 23507735, 3, -67.464530, 7.381244, 0.955192, 2.486448, 2.000000, 3.000000, 162, 281, 0.051656, 20140911, 19:34:29.58, 37.97562210, -119.88112609, -999.000000, 0, 0, 0.00000024832108, 0.955192, 2.486448, 4.198896, 1.000000
1447, 23507735, 4, -67.586427, 5.821772, 0.774829, 3.471427, 3.000000, 4.000000, 162, 281, 0.051656, 20140911, 19:34:29.58, 37.97562210, -119.88112609, -999.000000, 0, 0, 0.00000017496444, 0.774829, 3.471427, 4.198896, 1.000000
1447, 23507735, 5, -66.195160, 4.675436, 0.451696, 4.422974, 4.000000, 5.000000, 162, 281, 0.051656, 20140911, 19:34:29.58, 37.97562210, -119.88112609, -999.000000, 0, 0, 0.00000024609169, 0.451696, 4.422974, 4.198896, 1.000000
1447, 23507735, 6, -66.445988, 0.214965, 0.022003, 5.081378, 5.000000, 6.000000, 162, 281, 0.051656, 20140911, 19:34:29.58, 37.97562210, -119.88112609, -999.000000, 0, 0, 0.00000018819386, 0.022003, 5.081378, 4.198896, 1.000000
1447, 23507736, 2, -68.549550, 5.986429, 0.994560, 1.497760, 1.000000, 2.000000, 282, 401, 0.104427, 20140911, 19:35:29.58, 37.97622209, -119.88031944, -999.000000, 0, 0, 0.00000020516365, 0.994560, 1.497760, 4.474116, 1.000000
1447, 23507736, 3, -67.790057, 7.215340, 1.006400, 2.498240, 2.000000, 3.000000, 282, 401, 0.104427, 20140911, 19:35:29.58, 37.97622209, -119.88031944, -999.000000, 0, 0, 0.00000017395344, 1.006400, 2.498240, 4.474116, 1.000000
1447, 23507736, 4, -66.746344, 8.310093, 0.911483, 3.468797, 3.000000, 4.000000, 282, 401, 0.104427, 20140911, 19:35:29.58, 37.97622209, -119.88031944, -999.000000, 0, 0, 0.00000018836508, 0.911483, 3.468797, 4.474116, 1.000000
