Process_ID, Interval, Layer, Sv_mean, NASC, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean
506, 23393917, 2, -63.236376, 20.346292, 0.994560, 1.515520, 1.000000, 2.000000, 0, 77, 0.003355, 20140624, 18:36:40.29, 37.97728833, -119.91680333, -999.000000, 0, 0, 0.00000027820807, 0.994560, 1.515520, -9999.000000, -9999.000000
506, 23393918, 2, -62.383980, 24.758525, 0.994560, 1.515520, 1.000000, 2.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000038005791, 0.994560, 1.515520, -9999.000000, -9999.000000
506, 23393918, 3, -65.231480, 12.852121, 0.994560, 2.510080, 2.000000, 3.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000015905264, 0.994560, 2.510080, -9999.000000, -9999.000000
506, 23393918, 4, -66.435318, 9.740718, 0.994560, 3.504640, 3.000000, 4.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000011850626, 0.994560, 3.504640, -9999.000000, -9999.000000
506, 23393918, 5, -66.963481, 8.625310, 0.994560, 4.499200, 4.000000, 5.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000011542227, 0.994560, 4.499200, -9999.000000, -9999.000000
506, 23393918, 6, -66.659589, 9.250472, 0.994560, 5.493760, 5.000000, 6.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000012098382, 0.994560, 5.493760, -9999.000000, -9999.000000
506, 23393918, 7, -66.852918, 8.847712, 0.994560, 6.488320, 6.000000, 7.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000027512140, 0.994560, 6.488320, -9999.000000, -9999.000000
506, 23393918, 8, -72.565448, 2.374532, 0.994560, 7.482880, 7.000000, 8.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000004037944, 0.994560, 7.482880, -9999.000000, -9999.000000
506, 23393918, 9, -75.837209, 1.171131, 1.041920, 8.501120, 8.000000, 9.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000001456457, 1.041920, 8.501120, -9999.000000, -9999.000000
506, 23393918, 10, -63.391198, 19.633740, 0.994560, 9.519360, 9.000000, 10.000000, 78, 197, 0.034092, 20140624, 18:37:29.79, 37.97756313, -119.91629722, -999.000000, 0, 0, 0.00000341440280, 0.994560, 9.519360, -9999.000000, -9999.000000
